,customerid,balance,numofproducts,hascrcard,tenure,isactivemember,exited,surname,creditscore,geography,gender,age,estimatedsalary,age_group,estimatedsalary_group,saving,saving_group,creditscore_group,numofproducts_scale,creditscore_scale,age_scale,gender_scale,geography_germany,geography_spain,age_group_21-23,age_group_24-31,age_group_32-44,age_group_45-60,age_group_above 60,numofprocucts_2,numofprocucts_3,numofprocucts_4,saving_group_below 50k,saving_group_50k-100k,saving_group_100k-150k,saving_group_150k-200k,saving_group_above 200k,credit_score_group_650-700,credit_score_group_above 700,stay_proba,exit_proba,predicted
7877,15793070,69974.66,2,0,2,0,1,Fiorentino,494,spain,female,41,188426.13,32-44,150k-200k,1,50k-100k,below 650,0.3333333333333333,0.2879999999999999,0.3108108108108108,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0.8047901751818731,0.19520982481812688,0.0
7878,15760456,123711.73,2,0,10,0,1,Eberechukwu,731,france,female,38,171340.68,32-44,150k-200k,1,100k-150k,above 700,0.3333333333333333,0.7619999999999999,0.27027027027027034,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0.7767918601658381,0.22320813983416193,0.0
7879,15665385,76495.04,1,0,6,0,0,Gibney,657,france,male,44,79071.89,32-44,50k-100k,1,50k-100k,650-700,0.0,0.614,0.35135135135135137,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0.5404649061151428,0.4595350938848573,0.0
7880,15612418,0.0,2,0,9,0,0,Virgo,744,france,female,38,20940.76,32-44,20k-50k,0,no saving,above 700,0.3333333333333333,0.7879999999999999,0.27027027027027034,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.777519358767526,0.222480641232474,0.0
7881,15727138,0.0,2,1,9,1,0,Kulikova,774,spain,male,46,34774.26,45-60,20k-50k,0,no saving,above 700,0.3333333333333333,0.848,0.37837837837837845,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0.6087066142663513,0.39129338573364864,0.0
7882,15732061,121874.89,1,0,1,0,1,Liu,850,germany,female,45,6865.41,45-60,1k-20k,1,100k-150k,above 700,0.0,0.9999999999999999,0.36486486486486486,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0.061756025548103,0.938243974451897,1.0
7883,15776051,0.0,2,1,6,1,0,Kao,551,france,female,45,51143.43,45-60,50k-100k,0,no saving,below 650,0.3333333333333333,0.402,0.36486486486486486,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.6057984061293684,0.39420159387063153,0.0
7884,15616530,188455.19,1,0,6,0,1,Foran,638,france,male,36,47031.4,32-44,20k-50k,1,150k-200k,below 650,0.0,0.576,0.24324324324324326,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.4712651674132343,0.5287348325867657,0.0
7885,15632344,99045.93,2,0,0,0,0,Jones,792,france,female,42,47160.01,32-44,20k-50k,1,50k-100k,above 700,0.3333333333333333,0.884,0.3243243243243243,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0.8227482031019844,0.1772517968980156,0.0
7886,15744979,0.0,1,1,8,1,0,Fowler,666,france,female,36,158666.99,32-44,150k-200k,0,no saving,650-700,0.0,0.632,0.24324324324324326,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.6993012788919741,0.3006987211080258,0.0
7887,15745433,205770.78,2,0,2,0,0,Conti,716,germany,female,30,65464.66,24-31,50k-100k,1,above 200k,above 700,0.3333333333333333,0.7319999999999999,0.16216216216216217,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0.42864375274518063,0.5713562472548194,0.0
7888,15683657,79340.95,1,0,0,0,0,Stephenson,594,france,female,31,78255.86,24-31,50k-100k,1,50k-100k,below 650,0.0,0.4879999999999999,0.1756756756756757,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.7054727281709676,0.2945272718290324,0.0
7889,15718572,138456.03,2,1,9,1,0,Willis,600,germany,male,57,103548.25,45-60,100k-150k,1,100k-150k,below 650,0.3333333333333333,0.4999999999999999,0.527027027027027,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0.3896850438014129,0.6103149561985871,0.0
7890,15665783,0.0,2,1,7,1,0,Ts'ui,565,france,male,49,89609.26,45-60,50k-100k,0,no saving,below 650,0.3333333333333333,0.43000000000000005,0.4189189189189189,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.6135142703604317,0.38648572963956834,0.0
7891,15652782,101099.9,2,1,2,1,0,Chibuzo,678,germany,male,48,193476.04,45-60,150k-200k,1,100k-150k,650-700,0.3333333333333333,0.656,0.40540540540540543,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0.42466159731866915,0.5753384026813309,0.0
7892,15707025,0.0,2,1,5,1,0,Fang,648,spain,female,31,5199.02,24-31,1k-20k,0,no saving,below 650,0.3333333333333333,0.596,0.1756756756756757,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.9421196422980009,0.05788035770199912,0.0
7893,15647807,109219.83,1,0,8,0,0,Wyckoff,642,france,male,40,52827.51,32-44,50k-100k,1,100k-150k,below 650,0.0,0.584,0.2972972972972973,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.4346507265523958,0.5653492734476042,0.0
7894,15718281,123276.69,2,1,1,1,1,Muir,706,germany,male,67,86507.88,above 60,50k-100k,1,100k-150k,above 700,0.3333333333333333,0.7119999999999999,0.6621621621621623,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0.6273123331381992,0.37268766686180077,0.0
7895,15660571,113034.31,1,1,10,1,0,Halpern,668,spain,male,43,100423.88,32-44,100k-150k,1,100k-150k,650-700,0.0,0.636,0.3378378378378379,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.706184889481652,0.29381511051834797,0.0
7896,15727857,0.0,2,0,1,0,0,Flynn,635,spain,male,41,175611.5,32-44,150k-200k,0,no saving,below 650,0.3333333333333333,0.57,0.3108108108108108,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.7568497794493396,0.24315022055066043,0.0
7897,15639252,129548.5,2,1,6,1,0,Shao,603,spain,male,30,19282.85,24-31,1k-20k,1,100k-150k,below 650,0.3333333333333333,0.5059999999999999,0.16216216216216217,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0.9481371936926466,0.05186280630735342,0.0
7898,15628144,74812.84,1,1,4,1,0,Soares,635,france,female,72,27448.33,above 60,20k-50k,1,50k-100k,below 650,0.0,0.57,0.7297297297297298,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.518458225871187,0.48154177412881305,0.0
7899,15683560,0.0,2,0,7,0,0,Gallo,642,france,female,40,183963.34,32-44,150k-200k,0,no saving,below 650,0.3333333333333333,0.584,0.2972972972972973,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.7881295860252955,0.21187041397470446,0.0
7900,15653275,0.0,2,0,1,0,1,Lei,785,spain,female,54,45113.92,45-60,20k-50k,0,no saving,above 700,0.3333333333333333,0.87,0.48648648648648657,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0.3889153823352294,0.6110846176647706,0.0
7901,15622182,153538.13,2,0,3,0,0,Daniels,628,germany,female,28,110776.01,24-31,100k-150k,1,150k-200k,below 650,0.3333333333333333,0.5559999999999999,0.13513513513513514,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0.7617934431576772,0.2382065568423228,0.0
7902,15613962,0.0,2,1,9,1,0,Kenechi,499,france,female,38,183042.2,32-44,150k-200k,0,no saving,below 650,0.3333333333333333,0.29799999999999993,0.27027027027027034,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.8935821128654906,0.10641788713450939,0.0
7903,15618437,0.0,2,1,10,1,0,Singleton,567,spain,male,34,161571.79,32-44,150k-200k,0,no saving,below 650,0.3333333333333333,0.43400000000000005,0.21621621621621623,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.8926744972252019,0.10732550277479809,0.0
7904,15783338,155619.36,1,1,0,1,0,Williams,449,spain,male,32,166692.03,32-44,150k-200k,1,150k-200k,below 650,0.0,0.19799999999999995,0.1891891891891892,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.665239755553994,0.33476024444600605,0.0
7905,15764491,159693.9,2,1,10,1,0,Greece,701,spain,male,35,71173.64,32-44,50k-100k,1,150k-200k,above 700,0.3333333333333333,0.7020000000000001,0.22972972972972977,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0.9033586045769304,0.09664139542306956,0.0
7906,15712960,171653.17,1,1,3,1,0,Olisanugo,613,spain,male,37,5353.12,32-44,1k-20k,1,150k-200k,below 650,0.0,0.5259999999999999,0.25675675675675674,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.6323393437857747,0.3676606562142252,0.0
7907,15688157,47685.47,2,1,2,1,0,Padovano,683,germany,female,39,86019.48,32-44,50k-100k,1,below 50k,650-700,0.3333333333333333,0.666,0.2837837837837838,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0.630987752996141,0.3690122470038591,0.0
7908,15579287,0.0,2,1,4,1,0,Rossi,581,france,male,35,86383.82,32-44,50k-100k,0,no saving,below 650,0.3333333333333333,0.46199999999999986,0.22972972972972977,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.8925067087144103,0.10749329128558968,0.0
7909,15570931,0.0,1,0,5,0,1,Grant,620,france,male,61,31641.52,above 60,20k-50k,0,no saving,below 650,0.0,0.5399999999999999,0.5810810810810811,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.25598175779896104,0.744018242201039,1.0
7910,15615177,123692.0,1,1,6,1,0,Ebelegbulam,561,spain,male,28,70548.96,24-31,50k-100k,1,100k-150k,below 650,0.0,0.42200000000000004,0.13513513513513514,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.7912405142155043,0.20875948578449569,0.0
7911,15809906,148853.29,2,1,1,1,0,Mitchell,558,germany,male,26,24411.02,24-31,20k-50k,1,100k-150k,below 650,0.3333333333333333,0.41600000000000004,0.10810810810810811,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0.8869184602136179,0.11308153978638211,0.0
7912,15652169,133161.95,1,1,2,1,0,Buckley,642,france,male,35,122254.86,32-44,100k-150k,1,100k-150k,below 650,0.0,0.584,0.22972972972972977,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.6807814502583438,0.3192185497416562,0.0
7913,15649450,143221.35,2,0,6,0,0,Repina,805,germany,male,24,186035.72,24-31,150k-200k,1,100k-150k,above 700,0.3333333333333333,0.91,0.08108108108108109,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0.7584933381724832,0.24150666182751684,0.0
7914,15777179,0.0,2,1,9,1,0,Ellis,687,france,male,35,73133.82,32-44,50k-100k,0,no saving,650-700,0.3333333333333333,0.674,0.22972972972972977,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0.9055861925903337,0.09441380740966633,0.0
7915,15803538,0.0,3,0,1,0,1,Douglas,695,spain,male,56,187734.49,45-60,150k-200k,0,no saving,650-700,0.6666666666666667,0.6900000000000001,0.5135135135135136,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0.013285795482524176,0.9867142045174758,1.0
7916,15610936,0.0,2,0,6,0,0,Becher,562,france,male,33,111590.35,32-44,100k-150k,0,no saving,below 650,0.3333333333333333,0.42400000000000004,0.2027027027027027,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.7881295860252955,0.21187041397470446,0.0
7917,15590094,126265.88,2,0,9,0,0,Nwachukwu,613,germany,male,38,15859.95,32-44,1k-20k,1,100k-150k,below 650,0.3333333333333333,0.5259999999999999,0.27027027027027034,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.5804881451157471,0.41951185488425285,0.0
7918,15572706,0.0,1,0,5,0,0,Smith,589,france,male,37,61324.87,32-44,50k-100k,0,no saving,below 650,0.0,0.47799999999999987,0.25675675675675674,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.4526885415802874,0.5473114584197126,0.0
7919,15634564,112713.34,1,1,8,1,0,Aksyonov,593,spain,male,31,176868.89,24-31,150k-200k,1,100k-150k,below 650,0.0,0.4859999999999999,0.1756756756756757,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.7912405142155043,0.20875948578449569,0.0
7920,15684296,141173.03,1,1,5,1,0,Artyomova,714,france,male,34,98896.06,32-44,50k-100k,1,100k-150k,above 700,0.0,0.7279999999999999,0.21621621621621623,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.6827680734921564,0.3172319265078436,0.0
7921,15702293,0.0,2,1,7,1,0,Medvedeva,588,spain,female,35,108739.15,32-44,100k-150k,0,no saving,below 650,0.3333333333333333,0.47599999999999987,0.22972972972972977,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.8926744972252019,0.10732550277479809,0.0
7922,15642099,0.0,2,0,6,0,0,Tsui,679,spain,male,39,12266.06,32-44,1k-20k,0,no saving,650-700,0.3333333333333333,0.658,0.2837837837837838,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0.7894728221847171,0.21052717781528285,0.0
7923,15773273,118866.36,1,1,5,1,0,Runyon,730,spain,male,38,163317.5,32-44,150k-200k,1,100k-150k,above 700,0.0,0.7599999999999999,0.27027027027027034,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.6914563451455731,0.308543654854427,0.0
7924,15613337,0.0,2,1,2,1,0,Gallo,833,france,male,47,182247.77,45-60,150k-200k,0,no saving,above 700,0.3333333333333333,0.9659999999999999,0.39189189189189194,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0.6288269678187767,0.37117303218122333,0.0
7925,15800482,0.0,2,1,7,1,0,Bradshaw,586,spain,female,33,168261.4,32-44,150k-200k,0,no saving,below 650,0.3333333333333333,0.47199999999999986,0.2027027027027027,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.887036602311116,0.11296339768888398,0.0
7926,15732644,92316.31,2,0,5,0,1,Evans,567,spain,female,54,158590.66,45-60,150k-200k,1,50k-100k,below 650,0.3333333333333333,0.43400000000000005,0.48648648648648657,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0.4343308847357099,0.5656691152642901,0.0
7927,15713426,122185.53,1,0,1,0,1,Hancock,637,germany,male,30,102566.46,24-31,100k-150k,1,100k-150k,below 650,0.0,0.574,0.16216216216216217,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.424363506540844,0.575636493459156,0.0
7928,15640789,123345.85,1,0,4,0,0,Butler,711,france,male,38,141827.83,32-44,100k-150k,1,100k-150k,above 700,0.0,0.7219999999999999,0.27027027027027034,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.48781521007327044,0.5121847899267296,0.0
7929,15598892,73070.18,2,0,4,0,0,Bradshaw,828,france,male,30,161671.15,24-31,150k-200k,1,50k-100k,above 700,0.3333333333333333,0.9560000000000001,0.16216216216216217,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0.9228419179899203,0.0771580820100797,0.0
7930,15606436,0.0,2,0,7,0,0,Bergamaschi,500,spain,male,38,192013.23,32-44,150k-200k,0,no saving,below 650,0.3333333333333333,0.29999999999999993,0.27027027027027034,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.7631659494474021,0.23683405055259787,0.0
7931,15751227,95120.59,1,0,1,0,0,Ebelegbulam,807,france,male,47,127875.1,45-60,100k-150k,1,50k-100k,above 700,0.0,0.914,0.39189189189189194,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.17953096973863136,0.8204690302613686,1.0
7932,15812365,102800.65,1,0,8,0,0,Greco,850,france,male,40,60811.56,32-44,50k-100k,1,100k-150k,above 700,0.0,0.9999999999999999,0.2972972972972973,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.4505546682039916,0.5494453317960084,0.0
7933,15616088,97072.42,1,1,7,1,0,Lucas,782,france,female,70,131177.22,above 60,100k-150k,1,50k-100k,above 700,0.0,0.864,0.7027027027027029,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.5392418373156507,0.4607581626843494,0.0
7934,15803886,132876.55,1,1,6,1,0,Barber,629,spain,male,31,130862.11,24-31,100k-150k,1,100k-150k,below 650,0.0,0.5579999999999999,0.1756756756756757,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.8060015124780702,0.19399848752192983,0.0
7935,15587311,0.0,2,1,6,1,0,Dobbs,582,spain,male,33,72970.93,32-44,50k-100k,0,no saving,below 650,0.3333333333333333,0.46399999999999986,0.2027027027027027,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.887036602311116,0.11296339768888398,0.0
7936,15617401,0.0,2,0,2,0,0,Thomson,468,france,male,22,28123.99,21-23,20k-50k,0,no saving,below 650,0.3333333333333333,0.236,0.05405405405405406,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.8617053110258701,0.1382946889741299,0.0
7937,15775886,0.0,1,0,3,0,1,Su,670,france,male,36,140754.19,32-44,100k-150k,0,no saving,650-700,0.0,0.64,0.24324324324324326,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.490842765703678,0.509157234296322,0.0
7938,15807305,0.0,1,0,2,0,0,Watkins,805,france,male,39,166650.32,32-44,150k-200k,0,no saving,above 700,0.0,0.91,0.2837837837837838,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.45333275528162553,0.5466672447183745,0.0
7939,15761717,51962.91,2,0,10,0,0,Ch'ien,720,france,male,26,45507.24,24-31,20k-50k,1,50k-100k,above 700,0.3333333333333333,0.7399999999999999,0.10810810810810811,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0.9055515761564028,0.09444842384359724,0.0
7940,15628008,98759.89,1,0,6,0,0,Monds,781,spain,female,29,112202.64,24-31,100k-150k,1,50k-100k,above 700,0.0,0.862,0.14864864864864863,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0.6973115753419747,0.3026884246580252,0.0
7941,15583755,156570.86,1,1,2,1,0,McClemans,592,germany,male,33,37140.2,32-44,20k-50k,1,150k-200k,below 650,0.0,0.4839999999999999,0.2027027027027027,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.43845154131433894,0.5615484586856611,0.0
7942,15661409,0.0,1,1,1,1,1,Shen,542,france,female,42,178256.58,32-44,150k-200k,0,no saving,below 650,0.0,0.384,0.3243243243243243,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6499006342042193,0.35009936579578077,0.0
7943,15774250,159024.71,1,0,1,0,1,Gallo,532,france,male,42,100982.93,32-44,100k-150k,1,150k-200k,below 650,0.0,0.364,0.3243243243243243,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.47747888877992284,0.5225211112200772,0.0
7944,15681476,73493.17,1,1,1,1,1,Foveaux,520,france,female,39,109626.13,32-44,100k-150k,1,50k-100k,below 650,0.0,0.33999999999999997,0.2837837837837838,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.7369438855782089,0.26305611442179105,0.0
7945,15654870,0.0,2,1,8,1,0,Longo,759,france,female,45,99251.24,45-60,50k-100k,0,no saving,above 700,0.3333333333333333,0.818,0.36486486486486486,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0.6288269678187767,0.37117303218122333,0.0
7946,15790448,69617.36,1,0,6,0,0,Calabresi,473,france,female,35,143345.69,32-44,100k-150k,1,50k-100k,below 650,0.0,0.246,0.22972972972972977,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.4903423484520054,0.5096576515479946,0.0
7947,15785326,136526.26,2,0,5,0,0,Randall,639,spain,female,35,59653.03,32-44,50k-100k,1,100k-150k,below 650,0.3333333333333333,0.578,0.22972972972972977,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.7702328410786374,0.22976715892136254,0.0
7948,15592854,113736.27,1,1,3,1,0,Garcia,705,france,male,25,196864.61,24-31,150k-200k,1,100k-150k,above 700,0.0,0.7099999999999999,0.09459459459459457,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0.8190235990141608,0.1809764009858392,0.0
7949,15617486,106723.28,1,0,1,0,1,Sullivan,530,france,male,52,109960.4,45-60,100k-150k,1,100k-150k,below 650,0.0,0.36,0.4594594594594595,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.12479412732439021,0.8752058726756098,1.0
7950,15806796,138847.9,1,1,10,1,0,Higgins,516,germany,female,33,127256.7,32-44,100k-150k,1,100k-150k,below 650,0.0,0.33199999999999996,0.2027027027027027,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.45040217060920595,0.549597829390794,0.0
7951,15644699,0.0,2,0,0,0,0,Crawford,850,france,female,40,1099.95,32-44,1k-20k,0,no saving,above 700,0.3333333333333333,0.9999999999999999,0.2972972972972973,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.8050704246563173,0.1949295753436827,0.0
7952,15622305,107868.14,2,1,2,1,0,Martin,746,germany,female,33,146192.4,32-44,100k-150k,1,100k-150k,above 700,0.3333333333333333,0.7919999999999999,0.2027027027027027,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0.799873262406672,0.20012673759332794,0.0
7953,15608209,96926.12,2,0,3,0,0,Currey,622,germany,male,33,48553.77,32-44,20k-50k,1,50k-100k,below 650,0.3333333333333333,0.5439999999999999,0.2027027027027027,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0.6238555670459726,0.37614443295402744,0.0
7954,15626898,77599.23,1,0,7,0,0,Teng,743,france,male,30,144407.1,24-31,100k-150k,1,50k-100k,above 700,0.0,0.7859999999999999,0.16216216216216217,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0.6896689932920133,0.3103310067079867,0.0
7955,15644297,178787.54,1,1,5,1,0,Austin,732,germany,male,38,195760.53,32-44,150k-200k,1,150k-200k,above 700,0.0,0.7639999999999999,0.27027027027027034,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0.4800824128147474,0.5199175871852526,0.0
7956,15731569,0.0,2,1,5,1,0,Hudson,850,france,male,81,44827.47,above 60,20k-50k,0,no saving,above 700,0.3333333333333333,0.9999999999999999,0.8513513513513515,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0.820161537429645,0.179838462570355,0.0
7957,15582149,129668.43,2,1,3,1,0,Ts'ui,850,germany,female,34,88743.99,32-44,50k-100k,1,100k-150k,above 700,0.3333333333333333,0.9999999999999999,0.21621621621621623,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0.7842602867480785,0.2157397132519215,0.0
7958,15802483,146178.13,2,1,6,1,0,Hancock,686,france,male,34,88837.11,32-44,50k-100k,1,100k-150k,650-700,0.3333333333333333,0.672,0.21621621621621623,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0.9021843867923518,0.09781561320764824,0.0
7959,15686999,0.0,2,0,8,0,0,Nicholas,556,france,female,40,62112.7,32-44,50k-100k,0,no saving,below 650,0.3333333333333333,0.41200000000000003,0.2972972972972973,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.7747836766116029,0.22521632338839717,0.0
7960,15772479,0.0,2,0,4,0,0,Napolitano,673,france,male,37,163563.07,32-44,150k-200k,0,no saving,650-700,0.3333333333333333,0.646,0.25675675675675674,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0.7971462786011385,0.20285372139886146,0.0
7961,15778884,154763.21,2,1,2,1,0,Jamieson,809,france,female,38,174800.31,32-44,150k-200k,1,150k-200k,above 700,0.3333333333333333,0.918,0.27027027027027034,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0.9171133357495411,0.08288666425045892,0.0
7962,15623630,116251.24,1,1,3,1,1,Foster,634,germany,female,56,42429.88,45-60,20k-50k,1,100k-150k,below 650,0.0,0.568,0.5135135135135136,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.12884127217865737,0.8711587278213426,1.0
7963,15774316,0.0,2,1,6,1,0,Moretti,630,france,male,37,82647.65,32-44,50k-100k,0,no saving,below 650,0.3333333333333333,0.5599999999999999,0.25675675675675674,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.8925067087144103,0.10749329128558968,0.0
7964,15695097,100954.88,2,0,0,0,0,Chiedozie,564,germany,female,30,134175.15,24-31,100k-150k,1,100k-150k,below 650,0.3333333333333333,0.42800000000000005,0.16216216216216217,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0.739440346036744,0.260559653963256,0.0
7965,15645404,124620.01,2,0,4,0,1,Okwukwe,625,france,female,51,92243.94,45-60,50k-100k,1,100k-150k,below 650,0.3333333333333333,0.5499999999999999,0.445945945945946,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0.40289673013861105,0.597103269861389,0.0
7966,15750574,0.0,2,1,4,1,0,Lumholtz,677,spain,female,34,6175.53,32-44,1k-20k,0,no saving,650-700,0.3333333333333333,0.654,0.21621621621621623,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0.8990532055837995,0.10094679441620043,0.0
7967,15636812,112701.04,1,0,9,0,0,Rose,583,france,male,40,29213.63,32-44,20k-50k,1,100k-150k,below 650,0.0,0.46599999999999986,0.2972972972972973,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.4617368230828427,0.5382631769171573,0.0
7968,15712068,84692.5,1,1,8,1,0,Wan,592,spain,male,45,67214.02,45-60,50k-100k,1,50k-100k,below 650,0.0,0.4839999999999999,0.36486486486486486,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.32324503917509917,0.6767549608249008,0.0
7969,15652030,108204.52,1,0,2,0,1,De Bernales,637,germany,male,49,169037.84,45-60,150k-200k,1,100k-150k,below 650,0.0,0.574,0.4189189189189189,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.05968445287442703,0.940315547125573,1.0
7970,15577398,86449.39,1,1,6,1,0,Ch'eng,850,france,male,30,188809.23,24-31,150k-200k,1,50k-100k,above 700,0.0,0.9999999999999999,0.16216216216216217,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0.8419481240232357,0.15805187597676432,0.0
7971,15756848,0.0,1,1,10,1,0,Edmondson,633,spain,male,42,79408.17,32-44,50k-100k,0,no saving,below 650,0.0,0.566,0.3243243243243243,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6298220743626052,0.3701779256373948,0.0
7972,15806929,73194.99,1,1,5,1,0,Ch'ien,751,germany,male,36,89222.66,32-44,50k-100k,1,50k-100k,above 700,0.0,0.8019999999999999,0.24324324324324326,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0.5082062294878266,0.49179377051217343,0.0
